"BPR Length Random 1000 [1.25, 1.0, 1.5] 1.919 6.9373"
30.20000000000016
30.20000000000016
30.20000000000016
30.20000000000016
36.50000000000025
37.40000000000026
37.80000000000027
37.80000000000027
43.80000000000035
43.80000000000035
53.60000000000049
53.60000000000049
53.60000000000049
53.60000000000049
54.70000000000051
54.70000000000051
66.4000000000005
67.00000000000047
67.00000000000047
67.00000000000047
80.09999999999972
83.9999999999995
84.39999999999948
85.6999999999994
93.29999999999897
94.79999999999889
100.69999999999855
101.09999999999853
103.89999999999837
105.29999999999829
108.89999999999809
109.09999999999808
109.29999999999806
109.69999999999804
110.59999999999799
111.59999999999793
113.09999999999785
119.09999999999751
123.49999999999726
124.99999999999717
125.99999999999712
126.69999999999708
127.09999999999705
130.49999999999687
130.79999999999686
130.79999999999686
131.9999999999968
135.1999999999966
137.69999999999646
142.69999999999618
142.89999999999617
146.49999999999596
146.49999999999596
146.49999999999596
149.99999999999577
151.89999999999566
153.69999999999555
157.19999999999536
157.89999999999532
159.39999999999523
160.19999999999519
160.69999999999516
160.89999999999515
161.5999999999951
161.99999999999508
163.599999999995
163.99999999999497
164.59999999999494
165.99999999999486
167.99999999999474
167.99999999999474
167.99999999999474
174.49999999999437
175.5999999999943
176.49999999999426
177.19999999999422
177.3999999999942
177.4999999999942
179.69999999999408
181.299999999994
181.69999999999396
181.89999999999395
181.99999999999395
183.09999999999388
183.79999999999384
185.39999999999375
185.99999999999372
186.59999999999368
186.99999999999366
187.9999999999936
189.09999999999354
189.5999999999935
190.39999999999347
191.6999999999934
194.39999999999324
194.79999999999322
195.0999999999932
195.2999999999932
196.8999999999931
197.39999999999307
198.09999999999303
201.09999999999286
202.0999999999928
202.1999999999928
202.59999999999278
203.09999999999275
203.39999999999273
203.7999999999927
204.19999999999268
204.69999999999266
204.89999999999264
205.4999999999926
205.99999999999258
207.09999999999252
208.49999999999244
208.49999999999244
209.0999999999924
209.79999999999237
209.89999999999236
211.79999999999225
212.5999999999922
212.6999999999922
213.89999999999213
214.89999999999208
215.999999999992
217.7999999999919
218.0999999999919
218.39999999999188
219.49999999999181
219.9999999999918
222.89999999999162
223.0999999999916
223.69999999999158
225.59999999999147
225.99999999999145
226.49999999999142
228.4999999999913
231.9999999999911
232.0999999999911
232.39999999999108
232.39999999999108
232.89999999999105
233.29999999999103
233.899999999991
234.69999999999095
236.19999999999087
237.0999999999908
238.09999999999076
241.19999999999058
242.4999999999905
242.99999999999048
244.99999999999037
246.89999999999026
249.7999999999901
250.09999999999008
250.59999999999005
250.99999999999002
251.09999999999002
251.69999999998998
251.79999999998998
252.69999999998993
253.99999999998985
258.4999999999903
258.6999999999903
259.29999999999046
259.29999999999046
259.4999999999905
261.89999999999105
263.7999999999915
264.89999999999173
265.39999999999185
265.6999999999919
266.29999999999205
266.3999999999921
267.19999999999226
267.3999999999923
269.0999999999927
269.1999999999927
269.6999999999928
271.59999999999326
271.6999999999933
272.2999999999934
273.79999999999376
273.79999999999376
279.49999999999505
281.3999999999955
281.4999999999955
282.49999999999574
282.8999999999958
283.49999999999596
283.79999999999603
285.0999999999963
285.99999999999653
286.3999999999966
286.49999999999665
287.1999999999968
288.29999999999706
288.9999999999972
289.3999999999973
290.5999999999976
292.29999999999797
292.8999999999981
293.2999999999982
294.0999999999984
294.1999999999984
294.49999999999847
294.79999999999853
295.0999999999986
296.09999999999883
296.3999999999989
298.6999999999994
300.2999999999998
302.00000000000017
303.5000000000005
304.0000000000006
308.3000000000016
308.60000000000167
309.1000000000018
309.6000000000019
311.4000000000023
311.4000000000023
312.10000000000247
313.0000000000027
313.0000000000027
313.2000000000027
313.2000000000027
314.8000000000031
314.8000000000031
317.5000000000037
317.70000000000374
320.2000000000043
321.4000000000046
323.10000000000497
325.9000000000056
326.3000000000057
326.7000000000058
327.2000000000059
328.30000000000615
330.00000000000654
330.00000000000654
330.10000000000656
330.4000000000066
331.1000000000068
331.5000000000069
331.5000000000069
332.000000000007
333.60000000000736
333.60000000000736
334.90000000000765
335.1000000000077
335.5000000000078
336.8000000000081
337.10000000000815
337.50000000000824
339.1000000000086
340.10000000000883
340.70000000000897
341.6000000000092
342.00000000000927
343.8000000000097
348.3000000000107
348.90000000001083
351.4000000000114
352.6000000000117
352.7000000000117
352.7000000000117
355.10000000001224
356.40000000001254
358.500000000013
359.90000000001334
360.2000000000134
360.40000000001345
362.20000000001386
362.20000000001386
364.00000000001427
364.1000000000143
365.0000000000145
366.50000000001484
366.9000000000149
367.00000000001495
367.80000000001513
368.9000000000154
369.20000000001545
369.9000000000156
372.20000000001613
373.5000000000164
373.60000000001645
373.9000000000165
374.3000000000166
376.30000000001706
376.5000000000171
376.8000000000172
377.20000000001727
377.8000000000174
378.40000000001754
379.6000000000178
381.00000000001813
381.10000000001816
382.1000000000184
382.2000000000184
383.9000000000188
387.70000000001966
387.70000000001966
387.9000000000197
389.10000000002
389.40000000002004
389.50000000002007
389.6000000000201
390.1000000000202
394.30000000002116
395.10000000002134
396.50000000002166
396.50000000002166
396.8000000000217
397.00000000002177
398.70000000002216
399.10000000002225
399.60000000002236
399.8000000000224
400.6000000000226
401.2000000000227
403.8000000000233
406.10000000002384
406.20000000002386
406.20000000002386
408.30000000002434
409.20000000002454
411.100000000025
411.6000000000251
412.30000000002525
412.6000000000253
413.4000000000255
415.40000000002595
416.9000000000263
417.10000000002634
417.20000000002636
420.30000000002707
421.8000000000274
422.50000000002757
426.7000000000285
427.1000000000286
427.9000000000288
428.60000000002896
428.700000000029
430.70000000002943
432.00000000002973
434.0000000000302
434.4000000000303
435.70000000003057
437.1000000000309
438.60000000003123
438.9000000000313
440.10000000003157
440.7000000000317
442.30000000003207
443.00000000003223
444.00000000003246
444.7000000000326
445.1000000000327
445.20000000003273
446.300000000033
447.00000000003314
447.40000000003323
448.1000000000334
451.3000000000341
452.80000000003446
454.3000000000348
460.70000000003625
461.20000000003637
461.50000000003644
462.3000000000366
462.40000000003664
463.5000000000369
463.70000000003694
466.3000000000375
467.20000000003773
467.6000000000378
467.9000000000379
468.300000000038
469.3000000000382
469.7000000000383
469.8000000000383
470.1000000000384
470.1000000000384
470.1000000000384
470.5000000000385
471.8000000000388
472.0000000000388
472.700000000039
473.50000000003917
474.9000000000395
475.20000000003955
476.00000000003973
477.00000000003996
478.30000000004026
480.10000000004067
481.00000000004087
482.1000000000411
482.1000000000411
483.60000000004146
484.2000000000416
486.20000000004205
486.70000000004217
487.00000000004223
487.4000000000423
487.8000000000424
488.5000000000426
489.5000000000428
490.0000000000429
490.7000000000431
491.00000000004314
492.80000000004355
493.0000000000436
493.30000000004367
493.8000000000438
493.9000000000438
494.50000000004394
495.3000000000441
495.90000000004426
498.4000000000448
501.8000000000456
502.00000000004565
503.1000000000459
505.10000000004635
505.50000000004644
505.90000000004653
506.80000000004674
507.30000000004685
509.4000000000473
510.80000000004765
511.0000000000477
511.0000000000477
511.20000000004774
511.70000000004785
511.9000000000479
514.7000000000485
515.3000000000486
515.8000000000487
516.800000000049
517.200000000049
518.0000000000492
519.0000000000495
519.3000000000495
519.6000000000496
519.7000000000496
520.8000000000499
521.0000000000499
521.1000000000499
521.30000000005
522.0000000000501
522.7000000000503
522.8000000000503
524.0000000000506
524.4000000000507
525.0000000000508
525.5000000000509
525.800000000051
528.8000000000517
528.9000000000517
528.9000000000517
529.0000000000517
529.1000000000518
529.6000000000519
530.5000000000521
531.1000000000522
536.0000000000533
537.5000000000537
539.5000000000541
539.9000000000542
540.1000000000543
541.3000000000545
542.2000000000547
542.6000000000548
544.9000000000553
546.3000000000557
546.5000000000557
547.5000000000559
548.5000000000562
548.6000000000562
548.8000000000562
550.4000000000566
550.4000000000566
551.6000000000569
552.6000000000571
553.3000000000573
553.9000000000574
554.3000000000575
554.3000000000575
556.3000000000579
557.3000000000582
559.0000000000585
559.5000000000587
559.7000000000587
560.1000000000588
562.0000000000592
563.2000000000595
564.2000000000597
567.2000000000604
567.8000000000605
568.7000000000608
568.8000000000608
569.0000000000608
569.700000000061
570.1000000000611
570.6000000000612
570.6000000000612
570.9000000000613
571.3000000000613
571.3000000000613
571.4000000000614
571.4000000000614
572.9000000000617
573.9000000000619
574.300000000062
574.300000000062
574.8000000000621
574.9000000000622
575.7000000000623
576.0000000000624
576.4000000000625
576.5000000000625
576.8000000000626
577.8000000000628
578.1000000000629
579.6000000000632
579.9000000000633
580.9000000000635
581.3000000000636
583.100000000064
583.4000000000641
583.9000000000642
584.0000000000642
584.1000000000643
586.7000000000648
587.1000000000649
589.5000000000655
589.8000000000656
590.6000000000657
594.8000000000667
595.4000000000668
597.7000000000673
598.6000000000676
598.9000000000676
600.1000000000679
600.600000000068
601.7000000000683
601.8000000000683
601.8000000000683
602.2000000000684
608.6000000000698
608.8000000000699
609.20000000007
610.1000000000702
611.0000000000704
611.2000000000704
613.0000000000708
613.3000000000709
613.5000000000709
613.600000000071
614.4000000000711
616.7000000000717
617.6000000000719
617.9000000000719
620.2000000000725
623.5000000000732
624.3000000000734
624.4000000000734
625.0000000000736
625.3000000000736
627.5000000000741
627.6000000000741
627.8000000000742
628.1000000000743
629.0000000000745
629.1000000000745
629.2000000000745
631.9000000000751
632.7000000000753
633.3000000000754
633.5000000000755
633.8000000000756
634.1000000000756
634.6000000000757
